"-------------------------------------------------------------------------------------------"
" Monthly atmospheric CO2 concentrations (ppm) derived from flask air samples               "
" Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m            "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 05-Sep-2017 last updated 29-Sep-2017                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1979, 02,   28901, 1979.1260,   336.91,   336.22,     337.13,   336.43,     336.91,   336.22
1979, 03,   28929, 1979.2027,   338.40,   336.93,     338.02,   336.54,     338.40,   336.93
1979, 04,   28960, 1979.2877,   338.44,   335.80,     339.32,   336.66,     338.44,   335.80
1979, 05,   28990, 1979.3699,   339.42,   336.29,     339.92,   336.79,     339.42,   336.29
1979, 06,   29021, 1979.4548,   339.02,   336.73,     339.20,   336.93,     339.02,   336.73
1979, 07,   29051, 1979.5370,   338.22,   337.66,     337.60,   337.07,     338.22,   337.66
1979, 08,   29082, 1979.6219,   336.23,   337.90,     335.52,   337.22,     336.23,   337.90
1979, 09,   29113, 1979.7068,   333.58,   336.89,     334.05,   337.37,     333.58,   336.89
1979, 10,   29143, 1979.7890,   333.90,   337.12,     334.32,   337.52,     333.90,   337.12
1979, 11,   29174, 1979.8740,   335.61,   337.52,     335.80,   337.68,     335.61,   337.52
1979, 12,   29204, 1979.9562,   337.21,   337.92,     337.15,   337.84,     337.21,   337.92
1980, 01,   29235, 1980.0410,   -99.99,   -99.99,     338.11,   338.00,     338.11,   338.00
1980, 02,   29266, 1980.1257,   339.29,   338.60,     338.86,   338.16,     339.29,   338.60
1980, 03,   29295, 1980.2049,   340.30,   338.80,     339.82,   338.30,     340.30,   338.80
1980, 04,   29326, 1980.2896,   340.34,   337.67,     341.15,   338.45,     340.34,   337.67
1980, 05,   29356, 1980.3716,   341.71,   338.57,     341.73,   338.60,     341.71,   338.57
1980, 06,   29387, 1980.4563,   341.01,   338.73,     340.99,   338.74,     341.01,   338.73
1980, 07,   29417, 1980.5383,   338.53,   338.00,     339.38,   338.88,     338.53,   338.00
1980, 08,   29448, 1980.6230,   337.56,   339.26,     337.29,   339.02,     337.56,   339.26
1980, 09,   29479, 1980.7077,   335.66,   338.98,     335.82,   339.16,     335.66,   338.98
1980, 10,   29509, 1980.7896,   336.26,   339.49,     336.08,   339.29,     336.26,   339.49
1980, 11,   29540, 1980.8743,   337.32,   339.23,     337.53,   339.42,     337.32,   339.23
1980, 12,   29570, 1980.9563,   -99.99,   -99.99,     338.84,   339.54,     338.84,   339.54
1981, 01,   29601, 1981.0411,   339.70,   339.61,     339.76,   339.65,     339.70,   339.61
1981, 02,   29632, 1981.1260,   340.54,   339.85,     340.47,   339.77,     340.54,   339.85
1981, 03,   29660, 1981.2027,   341.27,   339.80,     341.36,   339.86,     341.27,   339.80
1981, 04,   29691, 1981.2877,   343.20,   340.54,     342.64,   339.96,     343.20,   340.54
1981, 05,   29721, 1981.3699,   343.16,   340.01,     343.20,   340.05,     343.16,   340.01
1981, 06,   29752, 1981.4548,   342.32,   340.02,     342.43,   340.14,     342.32,   340.02
1981, 07,   29782, 1981.5370,   -99.99,   -99.99,     340.76,   340.23,     340.76,   340.23
1981, 08,   29813, 1981.6219,   338.62,   340.30,     338.60,   340.31,     338.62,   340.30
1981, 09,   29844, 1981.7068,   336.92,   340.25,     337.05,   340.39,     336.92,   340.25
1981, 10,   29874, 1981.7890,   336.95,   340.19,     337.25,   340.47,     336.95,   340.19
1981, 11,   29905, 1981.8740,   338.28,   340.20,     338.66,   340.56,     338.28,   340.20
1981, 12,   29935, 1981.9562,   340.05,   340.76,     339.94,   340.64,     340.05,   340.76
1982, 01,   29966, 1982.0411,   340.67,   340.57,     340.82,   340.71,     340.67,   340.57
1982, 02,   29997, 1982.1260,   341.62,   340.93,     341.49,   340.78,     341.62,   340.93
1982, 03,   30025, 1982.2027,   343.22,   341.74,     342.33,   340.83,     343.22,   341.74
1982, 04,   30056, 1982.2877,   344.06,   341.39,     343.56,   340.87,     344.06,   341.39
1982, 05,   30086, 1982.3699,   343.62,   340.46,     344.07,   340.91,     343.62,   340.46
1982, 06,   30117, 1982.4548,   342.58,   340.27,     343.23,   340.94,     342.58,   340.27
1982, 07,   30147, 1982.5370,   342.24,   341.67,     341.52,   340.98,     342.24,   341.67
1982, 08,   30178, 1982.6219,   339.00,   340.69,     339.32,   341.04,     339.00,   340.69
1982, 09,   30209, 1982.7068,   337.64,   340.98,     337.75,   341.11,     337.64,   340.98
1982, 10,   30239, 1982.7890,   337.88,   341.13,     337.96,   341.19,     337.88,   341.13
1982, 11,   30270, 1982.8740,   339.07,   341.00,     339.40,   341.30,     339.07,   341.00
1982, 12,   30300, 1982.9562,   340.31,   341.03,     340.74,   341.43,     340.31,   341.03
1983, 01,   30331, 1983.0411,   341.81,   341.72,     341.70,   341.59,     341.81,   341.72
1983, 02,   30362, 1983.1260,   342.39,   341.69,     342.48,   341.77,     342.39,   341.69
1983, 03,   30390, 1983.2027,   342.68,   341.20,     343.45,   341.94,     342.68,   341.20
1983, 04,   30421, 1983.2877,   345.40,   342.72,     344.84,   342.15,     345.40,   342.72
1983, 05,   30451, 1983.3699,   345.96,   342.78,     345.52,   342.35,     345.96,   342.78
1983, 06,   30482, 1983.4548,   345.32,   342.99,     344.85,   342.55,     345.32,   342.99
1983, 07,   30512, 1983.5370,   343.14,   342.57,     343.27,   342.74,     343.14,   342.57
1983, 08,   30543, 1983.6219,   341.50,   343.19,     341.20,   342.93,     341.50,   343.19
1983, 09,   30574, 1983.7068,   339.83,   343.18,     339.75,   343.11,     339.83,   343.18
1983, 10,   30604, 1983.7890,   340.05,   343.31,     340.04,   343.29,     340.05,   343.31
1983, 11,   30635, 1983.8740,   340.89,   342.83,     341.55,   343.46,     340.89,   342.83
1983, 12,   30665, 1983.9562,   343.15,   343.87,     342.92,   343.62,     343.15,   343.87
1984, 01,   30696, 1984.0410,   343.99,   343.89,     343.89,   343.79,     343.99,   343.89
1984, 02,   30727, 1984.1257,   344.67,   343.97,     344.65,   343.94,     344.67,   343.97
1984, 03,   30756, 1984.2049,   345.51,   343.99,     345.61,   344.07,     345.51,   343.99
1984, 04,   30787, 1984.2896,   347.33,   344.62,     346.93,   344.20,     347.33,   344.62
1984, 05,   30817, 1984.3716,   347.39,   344.21,     347.49,   344.31,     347.39,   344.21
1984, 06,   30848, 1984.4563,   346.92,   344.61,     346.70,   344.42,     346.92,   344.61
1984, 07,   30878, 1984.5383,   345.15,   344.61,     345.03,   344.52,     345.15,   344.61
1984, 08,   30909, 1984.6230,   342.78,   344.50,     342.87,   344.62,     342.78,   344.50
1984, 09,   30940, 1984.7077,   340.83,   344.20,     341.34,   344.72,     340.83,   344.20
1984, 10,   30970, 1984.7896,   341.66,   344.92,     341.57,   344.82,     341.66,   344.92
1984, 11,   31001, 1984.8743,   343.07,   345.00,     343.01,   344.93,     343.07,   345.00
1984, 12,   31031, 1984.9563,   343.96,   344.68,     344.33,   345.03,     343.96,   344.68
1985, 01,   31062, 1985.0411,   344.74,   344.64,     345.25,   345.14,     344.74,   344.64
1985, 02,   31093, 1985.1260,   345.78,   345.07,     345.98,   345.26,     345.78,   345.07
1985, 03,   31121, 1985.2027,   347.44,   345.95,     346.89,   345.37,     347.44,   345.95
1985, 04,   31152, 1985.2877,   348.01,   345.32,     348.20,   345.49,     348.01,   345.32
1985, 05,   31182, 1985.3699,   348.96,   345.76,     348.79,   345.60,     348.96,   345.76
1985, 06,   31213, 1985.4548,   348.36,   346.02,     348.02,   345.71,     348.36,   346.02
1985, 07,   31243, 1985.5370,   346.61,   346.04,     346.34,   345.80,     346.61,   346.04
1985, 08,   31274, 1985.6219,   343.92,   345.62,     344.16,   345.89,     343.92,   345.62
1985, 09,   31305, 1985.7068,   342.89,   346.26,     342.60,   345.98,     342.89,   346.26
1985, 10,   31335, 1985.7890,   342.97,   346.25,     342.81,   346.07,     342.97,   346.25
1985, 11,   31366, 1985.8740,   344.12,   346.06,     344.24,   346.17,     344.12,   346.06
1985, 12,   31396, 1985.9562,   345.17,   345.89,     345.56,   346.26,     345.17,   345.89
1986, 01,   31427, 1986.0411,   346.21,   346.12,     346.48,   346.37,     346.21,   346.12
1986, 02,   31458, 1986.1260,   347.01,   346.31,     347.21,   346.49,     347.01,   346.31
1986, 03,   31486, 1986.2027,   348.09,   346.59,     348.13,   346.61,     348.09,   346.59
1986, 04,   31517, 1986.2877,   349.59,   346.88,     349.46,   346.74,     349.59,   346.88
1986, 05,   31547, 1986.3699,   350.29,   347.09,     350.07,   346.87,     350.29,   347.09
1986, 06,   31578, 1986.4548,   349.47,   347.12,     349.32,   347.00,     349.47,   347.12
1986, 07,   31608, 1986.5370,   347.85,   347.28,     347.67,   347.13,     347.85,   347.28
1986, 08,   31639, 1986.6219,   345.52,   347.22,     345.51,   347.26,     345.52,   347.22
1986, 09,   31670, 1986.7068,   344.51,   347.89,     343.98,   347.38,     344.51,   347.89
1986, 10,   31700, 1986.7890,   344.21,   347.50,     344.23,   347.50,     344.21,   347.50
1986, 11,   31731, 1986.8740,   345.57,   347.53,     345.71,   347.64,     345.57,   347.53
1986, 12,   31761, 1986.9562,   346.68,   347.40,     347.07,   347.78,     346.68,   347.40
1987, 01,   31792, 1987.0411,   347.68,   347.59,     348.05,   347.94,     347.68,   347.59
1987, 02,   31823, 1987.1260,   348.68,   347.97,     348.84,   348.12,     348.68,   347.97
1987, 03,   31851, 1987.2027,   349.62,   348.11,     349.83,   348.31,     349.62,   348.11
1987, 04,   31882, 1987.2877,   351.11,   348.40,     351.25,   348.52,     351.11,   348.40
1987, 05,   31912, 1987.3699,   351.79,   348.57,     351.96,   348.75,     351.79,   348.57
1987, 06,   31943, 1987.4548,   351.64,   349.29,     351.32,   348.99,     351.64,   349.29
1987, 07,   31973, 1987.5370,   350.08,   349.50,     349.76,   349.22,     350.08,   349.50
1987, 08,   32004, 1987.6219,   347.40,   349.11,     347.72,   349.47,     347.40,   349.11
1987, 09,   32035, 1987.7068,   346.73,   350.12,     346.30,   349.71,     346.73,   350.12
1987, 10,   32065, 1987.7890,   346.72,   350.02,     346.65,   349.93,     346.72,   350.02
1987, 11,   32096, 1987.8740,   348.29,   350.25,     348.23,   350.16,     348.29,   350.25
1987, 12,   32126, 1987.9562,   349.41,   350.13,     349.67,   350.38,     349.41,   350.13
1988, 01,   32157, 1988.0410,   350.35,   350.25,     350.70,   350.59,     350.35,   350.25
1988, 02,   32188, 1988.1257,   351.76,   351.06,     351.52,   350.80,     351.76,   351.06
1988, 03,   32217, 1988.2049,   352.52,   350.98,     352.55,   351.00,     352.52,   350.98
1988, 04,   32248, 1988.2896,   354.05,   351.30,     353.95,   351.19,     354.05,   351.30
1988, 05,   32278, 1988.3716,   354.39,   351.17,     354.59,   351.37,     354.39,   351.17
1988, 06,   32309, 1988.4563,   353.79,   351.45,     353.86,   351.54,     353.79,   351.45
1988, 07,   32339, 1988.5383,   352.46,   351.92,     352.21,   351.70,     352.46,   351.92
1988, 08,   32370, 1988.6230,   350.42,   352.16,     350.06,   351.84,     350.42,   352.16
1988, 09,   32401, 1988.7077,   348.89,   352.30,     348.55,   351.97,     348.89,   352.30
1988, 10,   32431, 1988.7896,   348.98,   352.28,     348.79,   352.08,     348.98,   352.28
1988, 11,   32462, 1988.8743,   349.80,   351.76,     350.25,   352.19,     349.80,   351.76
1988, 12,   32492, 1988.9563,   351.39,   352.11,     351.58,   352.29,     351.39,   352.11
1989, 01,   32523, 1989.0411,   352.48,   352.38,     352.50,   352.39,     352.48,   352.38
1989, 02,   32554, 1989.1260,   353.19,   352.47,     353.21,   352.49,     353.19,   352.47
1989, 03,   32582, 1989.2027,   353.63,   352.11,     354.11,   352.58,     353.63,   352.11
1989, 04,   32613, 1989.2877,   355.63,   352.90,     355.42,   352.68,     355.63,   352.90
1989, 05,   32643, 1989.3699,   355.90,   352.67,     356.01,   352.77,     355.90,   352.67
1989, 06,   32674, 1989.4548,   355.63,   353.27,     355.21,   352.87,     355.63,   353.27
1989, 07,   32704, 1989.5370,   354.07,   353.49,     353.50,   352.96,     354.07,   353.49
1989, 08,   32735, 1989.6219,   351.16,   352.88,     351.29,   353.05,     351.16,   352.88
1989, 09,   32766, 1989.7068,   349.35,   352.77,     349.72,   353.15,     349.35,   352.77
1989, 10,   32796, 1989.7890,   349.50,   352.82,     349.94,   353.25,     349.50,   352.82
1989, 11,   32827, 1989.8740,   351.16,   353.13,     351.42,   353.37,     351.16,   353.13
1989, 12,   32857, 1989.9562,   352.19,   352.92,     352.78,   353.49,     352.19,   352.92
1990, 01,   32888, 1990.0411,   353.71,   353.62,     353.73,   353.62,     353.71,   353.62
1990, 02,   32919, 1990.1260,   355.14,   354.43,     354.49,   353.76,     355.14,   354.43
1990, 03,   32947, 1990.2027,   355.66,   354.14,     355.42,   353.88,     355.66,   354.14
1990, 04,   32978, 1990.2877,   356.72,   353.98,     356.77,   354.01,     356.72,   353.98
1990, 05,   33008, 1990.3699,   357.60,   354.35,     357.38,   354.14,     357.60,   354.35
1990, 06,   33039, 1990.4548,   356.59,   354.21,     356.61,   354.26,     356.59,   354.21
1990, 07,   33069, 1990.5370,   355.29,   354.71,     354.92,   354.38,     355.29,   354.71
1990, 08,   33100, 1990.6219,   352.58,   354.31,     352.74,   354.50,     352.58,   354.31
1990, 09,   33131, 1990.7068,   351.09,   354.52,     351.18,   354.63,     351.09,   354.52
1990, 10,   33161, 1990.7890,   351.17,   354.50,     351.43,   354.75,     351.17,   354.50
1990, 11,   33192, 1990.8740,   352.80,   354.78,     352.93,   354.88,     352.80,   354.78
1990, 12,   33222, 1990.9562,   354.67,   355.41,     354.29,   355.01,     354.67,   355.41
1991, 01,   33253, 1991.0411,   354.61,   354.52,     355.24,   355.13,     354.61,   354.52
1991, 02,   33284, 1991.1260,   356.03,   355.31,     355.99,   355.26,     356.03,   355.31
1991, 03,   33312, 1991.2027,   357.40,   355.87,     356.90,   355.36,     357.40,   355.87
1991, 04,   33343, 1991.2877,   358.43,   355.68,     358.22,   355.46,     358.43,   355.68
1991, 05,   33373, 1991.3699,   359.14,   355.89,     358.79,   355.54,     359.14,   355.89
1991, 06,   33404, 1991.4548,   358.29,   355.90,     357.97,   355.61,     358.29,   355.90
1991, 07,   33434, 1991.5370,   355.55,   354.96,     356.22,   355.68,     355.55,   354.96
1991, 08,   33465, 1991.6219,   354.13,   355.86,     353.97,   355.74,     354.13,   355.86
1991, 09,   33496, 1991.7068,   351.97,   355.41,     352.35,   355.81,     351.97,   355.41
1991, 10,   33526, 1991.7890,   352.19,   355.53,     352.55,   355.87,     352.19,   355.53
1991, 11,   33557, 1991.8740,   353.86,   355.85,     353.99,   355.95,     353.86,   355.85
1991, 12,   33587, 1991.9562,   355.23,   355.96,     355.31,   356.02,     355.23,   355.96
1992, 01,   33618, 1992.0410,   356.43,   356.33,     356.21,   356.10,     356.43,   356.33
1992, 02,   33649, 1992.1257,   356.83,   356.11,     356.91,   356.18,     356.83,   356.11
1992, 03,   33678, 1992.2049,   357.92,   356.36,     357.82,   356.24,     357.92,   356.36
1992, 04,   33709, 1992.2896,   359.16,   356.38,     359.10,   356.31,     359.16,   356.38
1992, 05,   33739, 1992.3716,   359.63,   356.37,     359.62,   356.36,     359.63,   356.37
1992, 06,   33770, 1992.4563,   359.46,   357.10,     358.74,   356.40,     359.46,   357.10
1992, 07,   33800, 1992.5383,   356.46,   355.91,     356.96,   356.44,     356.46,   355.91
1992, 08,   33831, 1992.6230,   354.71,   356.48,     354.67,   356.47,     354.71,   356.48
1992, 09,   33862, 1992.7077,   353.51,   356.97,     353.03,   356.50,     353.51,   356.97
1992, 10,   33892, 1992.7896,   353.08,   356.43,     353.20,   356.53,     353.08,   356.43
1992, 11,   33923, 1992.8743,   354.68,   356.66,     354.61,   356.56,     354.68,   356.66
1992, 12,   33953, 1992.9563,   355.79,   356.53,     355.88,   356.60,     355.79,   356.53
1993, 01,   33984, 1993.0411,   356.77,   356.67,     356.75,   356.64,     356.77,   356.67
1993, 02,   34015, 1993.1260,   357.01,   356.29,     357.43,   356.69,     357.01,   356.29
1993, 03,   34043, 1993.2027,   358.41,   356.87,     358.30,   356.75,     358.41,   356.87
1993, 04,   34074, 1993.2877,   359.16,   356.39,     359.60,   356.82,     359.16,   356.39
1993, 05,   34104, 1993.3699,   360.62,   357.34,     360.17,   356.90,     360.62,   357.34
1993, 06,   34135, 1993.4548,   359.67,   357.27,     359.37,   356.99,     359.67,   357.27
1993, 07,   34165, 1993.5370,   357.43,   356.84,     357.64,   357.09,     357.43,   356.84
1993, 08,   34196, 1993.6219,   355.69,   357.44,     355.41,   357.19,     355.69,   357.44
1993, 09,   34227, 1993.7068,   353.43,   356.89,     353.84,   357.31,     353.43,   356.89
1993, 10,   34257, 1993.7890,   353.81,   357.18,     354.08,   357.43,     353.81,   357.18
1993, 11,   34288, 1993.8740,   355.52,   357.52,     355.60,   357.57,     355.52,   357.52
1993, 12,   34318, 1993.9562,   356.86,   357.60,     356.99,   357.71,     356.86,   357.60
1994, 01,   34349, 1994.0411,   358.49,   358.39,     357.97,   357.86,     358.49,   358.39
1994, 02,   34380, 1994.1260,   359.09,   358.36,     358.74,   358.00,     359.09,   358.36
1994, 03,   34408, 1994.2027,   359.59,   358.05,     359.69,   358.14,     359.59,   358.05
1994, 04,   34439, 1994.2877,   361.21,   358.43,     361.07,   358.28,     361.21,   358.43
1994, 05,   34469, 1994.3699,   361.64,   358.36,     361.70,   358.42,     361.64,   358.36
1994, 06,   34500, 1994.4548,   361.05,   358.64,     360.95,   358.57,     361.05,   358.64
1994, 07,   34530, 1994.5370,   358.93,   358.34,     359.27,   358.72,     358.93,   358.34
1994, 08,   34561, 1994.6219,   357.20,   358.95,     357.10,   358.88,     357.20,   358.95
1994, 09,   34592, 1994.7068,   355.07,   358.54,     355.58,   359.06,     355.07,   358.54
1994, 10,   34622, 1994.7890,   355.75,   359.12,     355.88,   359.24,     355.75,   359.12
1994, 11,   34653, 1994.8740,   357.29,   359.29,     357.46,   359.44,     357.29,   359.29
1994, 12,   34683, 1994.9562,   359.53,   360.27,     358.90,   359.63,     359.53,   360.27
1995, 01,   34714, 1995.0411,   360.10,   360.00,     359.93,   359.82,     360.10,   360.00
1995, 02,   34745, 1995.1260,   360.75,   360.02,     360.75,   360.01,     360.75,   360.02
1995, 03,   34773, 1995.2027,   361.93,   360.38,     361.74,   360.18,     361.93,   360.38
1995, 04,   34804, 1995.2877,   363.07,   360.29,     363.15,   360.35,     363.07,   360.29
1995, 05,   34834, 1995.3699,   363.60,   360.30,     363.82,   360.52,     363.60,   360.30
1995, 06,   34865, 1995.4548,   363.53,   361.12,     363.08,   360.69,     363.53,   361.12
1995, 07,   34895, 1995.5370,   361.70,   361.11,     361.40,   360.84,     361.70,   361.11
1995, 08,   34926, 1995.6219,   358.53,   360.29,     359.21,   361.00,     358.53,   360.29
1995, 09,   34957, 1995.7068,   358.01,   361.49,     357.66,   361.16,     358.01,   361.49
1995, 10,   34987, 1995.7890,   357.55,   360.94,     357.94,   361.31,     357.55,   360.94
1995, 11,   35018, 1995.8740,   359.35,   361.36,     359.49,   361.47,     359.35,   361.36
1995, 12,   35048, 1995.9562,   360.55,   361.30,     360.90,   361.63,     360.55,   361.30
1996, 01,   35079, 1996.0410,   362.15,   362.05,     361.90,   361.79,     362.15,   362.05
1996, 02,   35110, 1996.1257,   362.88,   362.15,     362.69,   361.95,     362.88,   362.15
1996, 03,   35139, 1996.2049,   363.90,   362.31,     363.69,   362.09,     363.90,   362.31
1996, 04,   35170, 1996.2896,   364.63,   361.81,     365.06,   362.23,     364.63,   361.81
1996, 05,   35200, 1996.3716,   365.23,   361.93,     365.66,   362.36,     365.23,   361.93
1996, 06,   35231, 1996.4563,   365.30,   362.91,     364.85,   362.48,     365.30,   362.91
1996, 07,   35261, 1996.5383,   363.82,   363.26,     363.11,   362.58,     363.82,   363.26
1996, 08,   35292, 1996.6230,   361.24,   363.03,     360.85,   362.68,     361.24,   363.03
1996, 09,   35323, 1996.7077,   358.86,   362.36,     359.24,   362.76,     358.86,   362.36
1996, 10,   35353, 1996.7896,   359.39,   362.78,     359.45,   362.83,     359.39,   362.78
1996, 11,   35384, 1996.8743,   360.89,   362.89,     360.91,   362.90,     360.89,   362.89
1996, 12,   35414, 1996.9563,   362.09,   362.84,     362.23,   362.96,     362.09,   362.84
1997, 01,   35445, 1997.0411,   363.02,   362.92,     363.14,   363.03,     363.02,   362.92
1997, 02,   35476, 1997.1260,   364.21,   363.48,     363.85,   363.11,     364.21,   363.48
1997, 03,   35504, 1997.2027,   364.74,   363.18,     364.76,   363.18,     364.74,   363.18
1997, 04,   35535, 1997.2877,   366.18,   363.38,     366.10,   363.28,     366.18,   363.38
1997, 05,   35565, 1997.3699,   366.65,   363.33,     366.70,   363.39,     366.65,   363.33
1997, 06,   35596, 1997.4548,   365.56,   363.13,     365.92,   363.51,     365.56,   363.13
1997, 07,   35626, 1997.5370,   364.02,   363.43,     364.21,   363.65,     364.02,   363.43
1997, 08,   35657, 1997.6219,   362.32,   364.09,     362.02,   363.82,     362.32,   364.09
1997, 09,   35688, 1997.7068,   360.11,   363.61,     360.49,   364.01,     360.11,   363.61
1997, 10,   35718, 1997.7890,   360.51,   363.91,     360.82,   364.21,     360.51,   363.91
1997, 11,   35749, 1997.8740,   362.46,   364.48,     362.45,   364.44,     362.46,   364.48
1997, 12,   35779, 1997.9562,   363.95,   364.70,     363.95,   364.69,     363.95,   364.70
1998, 01,   35810, 1998.0411,   365.00,   364.90,     365.07,   364.95,     365.00,   364.90
1998, 02,   35841, 1998.1260,   365.72,   364.98,     365.98,   365.23,     365.72,   364.98
1998, 03,   35869, 1998.2027,   367.03,   365.47,     367.08,   365.50,     367.03,   365.47
1998, 04,   35900, 1998.2877,   368.38,   365.57,     368.63,   365.80,     368.38,   365.57
1998, 05,   35930, 1998.3699,   369.20,   365.87,     369.42,   366.09,     369.20,   365.87
1998, 06,   35961, 1998.4548,   368.81,   366.38,     368.80,   366.38,     368.81,   366.38
1998, 07,   35991, 1998.5370,   367.61,   367.01,     367.22,   366.66,     367.61,   367.01
1998, 08,   36022, 1998.6219,   365.31,   367.08,     365.11,   366.92,     365.31,   367.08
1998, 09,   36053, 1998.7068,   364.16,   367.68,     363.62,   367.15,     364.16,   367.68
1998, 10,   36083, 1998.7890,   364.04,   367.45,     363.95,   367.35,     364.04,   367.45
1998, 11,   36114, 1998.8740,   365.60,   367.63,     365.52,   367.53,     365.60,   367.63
1998, 12,   36144, 1998.9562,   367.46,   368.22,     366.93,   367.67,     367.46,   368.22
1999, 01,   36175, 1999.0411,   367.91,   367.81,     367.90,   367.79,     367.91,   367.81
1999, 02,   36206, 1999.1260,   368.36,   367.62,     368.64,   367.89,     368.36,   367.62
1999, 03,   36234, 1999.2027,   369.27,   367.71,     369.56,   367.97,     369.27,   367.71
1999, 04,   36265, 1999.2877,   371.01,   368.20,     370.90,   368.06,     371.01,   368.20
1999, 05,   36295, 1999.3699,   370.82,   367.49,     371.48,   368.14,     370.82,   367.49
1999, 06,   36326, 1999.4548,   370.49,   368.05,     370.65,   368.23,     370.49,   368.05
1999, 07,   36356, 1999.5370,   369.33,   368.73,     368.88,   368.32,     369.33,   368.73
1999, 08,   36387, 1999.6219,   366.72,   368.50,     366.60,   368.41,     366.72,   368.50
1999, 09,   36418, 1999.7068,   364.64,   368.17,     364.97,   368.51,     364.64,   368.17
1999, 10,   36448, 1999.7890,   365.06,   368.49,     365.20,   368.61,     365.06,   368.49
1999, 11,   36479, 1999.8740,   366.64,   368.68,     366.71,   368.72,     366.64,   368.68
1999, 12,   36509, 1999.9562,   368.32,   369.07,     368.08,   368.82,     368.32,   369.07
2000, 01,   36540, 2000.0410,   369.61,   369.51,     369.04,   368.92,     369.61,   369.51
2000, 02,   36571, 2000.1257,   369.97,   369.23,     369.78,   369.03,     369.97,   369.23
2000, 03,   36600, 2000.2049,   370.63,   369.03,     370.75,   369.13,     370.63,   369.03
2000, 04,   36631, 2000.2896,   372.03,   369.18,     372.12,   369.25,     372.03,   369.18
2000, 05,   36661, 2000.3716,   371.57,   368.23,     372.72,   369.37,     371.57,   368.23
2000, 06,   36692, 2000.4563,   371.56,   369.13,     371.93,   369.53,     371.56,   369.13
2000, 07,   36722, 2000.5383,   370.05,   369.49,     370.22,   369.69,     370.05,   369.49
2000, 08,   36753, 2000.6230,   368.13,   369.94,     368.01,   369.86,     368.13,   369.94
2000, 09,   36784, 2000.7077,   366.94,   370.49,     366.48,   370.04,     366.94,   370.49
2000, 10,   36814, 2000.7896,   367.14,   370.57,     366.78,   370.20,     367.14,   370.57
2000, 11,   36845, 2000.8743,   368.46,   370.50,     368.34,   370.35,     368.46,   370.50
2000, 12,   36875, 2000.9563,   369.85,   370.61,     369.75,   370.49,     369.85,   370.61
2001, 01,   36906, 2001.0411,   370.94,   370.83,     370.73,   370.62,     370.94,   370.83
2001, 02,   36937, 2001.1260,   371.49,   370.75,     371.49,   370.74,     371.49,   370.75
2001, 03,   36965, 2001.2027,   372.55,   370.98,     372.44,   370.84,     372.55,   370.98
